"Source","Target","Type","Weight","Source_CpG_Gene","Target_CpG_Gene"
"cg10351284","cg01904243","CpG-CpG",1.52178434854819,"MTSS1","C14orf43"
"cg25006077","cg08304084","CpG-CpG",1.52174579205155,"MBNL1","SALL1"
"cg04468081","cg02536263","CpG-CpG",1.52162237662016,"MCF2L2","PLXDC2"
"cg07026882","cg11587635","CpG-CpG",1.52117795540437,"ATP11A","MAG"
"cg14009912","cg03940437","CpG-CpG",1.5210310535154,"SHC3","CCDC21"
"cg08199056","cg21114429","CpG-CpG",1.52102356724259,"PAX6","C14orf138"
"cg17402907","cg01044293","CpG-CpG",1.52098450426195,"KCNQ1","ITGA6"
"cg17140299","cg07172755","CpG-CpG",1.52092656024438,"TXNL1","MYST4"
"cg22022671","cg06848487","CpG-CpG",1.52082912299729,"EDIL3","ABLIM1"
"cg11827910","cg24631609","CpG-CpG",1.52070810330606,"PAX6","NCOR2"
"cg11672338","cg01931994","CpG-CpG",1.52063576913847,"DIP2C","FAM5B"
"cg04126956","cg08543244","CpG-CpG",1.52059696843025,"TRAPPC9","C7orf31"
"cg00701918","cg23460943","CpG-CpG",1.52049010722412,"RPTOR","SCARB1"
"cg17284168","cg07891862","CpG-CpG",1.52043050814625,"SGK1","PTK2"
"cg12186771","cg08826152","CpG-CpG",1.52026278873587,"MTMR7","ADORA2B"
"cg18180230","cg25282951","CpG-CpG",1.5198664384459,"SFRS2B","KIAA1026"
"cg03472898","cg20785674","CpG-CpG",1.51971995677253,"C14orf23","PLEKHO1"
"cg17140299","cg08597682","CpG-CpG",1.51960774555229,"TXNL1","OPALIN"
"cg19690879","cg06063519","CpG-CpG",1.51956569287247,"TM2D3","IGF1R"
"cg03805182","cg26116551","CpG-CpG",1.51917135782264,"ZFHX3","ZNF536"
"cg21727276","cg14501977","CpG-CpG",1.51901608884159,"DBNDD2","CCDC92"
"cg13411923","cg23978242","CpG-CpG",1.51868102698457,"WDR66","DIP2C"
"cg09929879","cg22022671","CpG-CpG",1.51858993293496,"DIP2C","EDIL3"
"cg17531430","cg10982635","CpG-CpG",1.51855403340036,"BIN1","GALNT5"
"cg25017994","cg08597682","CpG-CpG",1.51814019561423,"MOG","OPALIN"
"cg06287775","cg24003508","CpG-CpG",1.518132772683,"FOXK1","KLF6"
"cg25527882","cg25282951","CpG-CpG",1.51797717655343,"TFEB","KIAA1026"
"cg00765686","cg03743981","CpG-CpG",1.51788006244031,"NHS","C19orf47"
"cg12511929","cg00246969","CpG-CpG",1.51787442006613,"LRRC43","STK24"
"cg04020590","cg12620935","CpG-CpG",1.51787369641947,"GRTP1","ARL15"
"cg04849985","cg02812487","CpG-CpG",1.51782096938675,"GNG12","AACS"
"cg11223184","cg04020590","CpG-CpG",1.51766786730504,"ANKRD44","GRTP1"
"cg19389468","cg04545636","CpG-CpG",1.51745791494052,"HMG20A","CUGBP2"
"cg25841625","cg00246969","CpG-CpG",1.51744562150334,"SCARB2","STK24"
"cg11827910","cg13939297","CpG-CpG",1.51744041559801,"PAX6","HCFC2"
"cg24567464","cg05099464","CpG-CpG",1.51742151433977,"DBNDD2","ARHGEF12"
"cg06234051","cg12567635","CpG-CpG",1.51728913526325,"SOX9","SYNJ2"
"cg19758859","cg24803059","CpG-CpG",1.51711248911392,"SASH1","HCCA2"
"cg00999904","cg01198184","CpG-CpG",1.51679553661355,"ALLC","CDC42BPB"
"cg02011981","cg20981848","CpG-CpG",1.51668154607619,"CTTN","BTBD3"
"cg19549898","cg06287775","CpG-CpG",1.51667812861134,"PLEKHH1","FOXK1"
"cg27383562","cg22549545","CpG-CpG",1.51653269815594,"TFB1M","RPS6KA2"
"cg25916714","cg22549545","CpG-CpG",1.51638662539436,"MBP","RPS6KA2"
"cg02632490","cg18405140","CpG-CpG",1.51636357901852,"MIR346","STK11"
"cg06754557","cg03743981","CpG-CpG",1.5163018112027,"STK39","C19orf47"
"cg00305774","cg13921308","CpG-CpG",1.5159596489943,"TMEM88B","PROX1"
"cg04126956","cg24873410","CpG-CpG",1.51591267229645,"TRAPPC9","RPS6KA2"
"cg25527882","cg24803059","CpG-CpG",1.5157435091314,"TFEB","HCCA2"
"cg22193385","cg03182620","CpG-CpG",1.51569792430656,"KRT7","DIP2C"
"cg21288507","cg16001422","CpG-CpG",1.51556874938121,"PRDM2","PLEC1"
"cg00999904","cg20981848","CpG-CpG",1.51505347000407,"ALLC","BTBD3"
"cg27287823","cg20862860","CpG-CpG",1.5149088997799,"CUGBP2","TSSC1"
"cg14105458","cg17425584","CpG-CpG",1.51483917684106,"ABCA2","CADM1"
"cg20059012","cg00100538","CpG-CpG",1.51473651049199,"RARG","WWC2"
"cg13411923","cg14656245","CpG-CpG",1.51473130961026,"WDR66","MOG"
"cg17402907","cg18961064","CpG-CpG",1.51469246935781,"KCNQ1","CARKD"
"cg00765686","cg25841625","CpG-CpG",1.51449964831018,"NHS","SCARB2"
"cg09217215","cg06848487","CpG-CpG",1.51444586319887,"PAX6","ABLIM1"
"cg26681770","cg26116551","CpG-CpG",1.51440746888479,"PMEPA1","ZNF536"
"cg03534360","cg00999904","CpG-CpG",1.51439186176726,"SYT16","ALLC"
"cg12546981","cg24873410","CpG-CpG",1.51394982982392,"TAAR6","RPS6KA2"
"cg12546981","cg22549545","CpG-CpG",1.513875152134,"TAAR6","RPS6KA2"
"cg06063519","cg07558734","CpG-CpG",1.51365350300522,"IGF1R","C15orf21"
"cg03437140","cg20477160","CpG-CpG",1.51350683770369,"KLHDC4","SH3BP4"
"cg11740348","cg20532937","CpG-CpG",1.51349519201553,"INPP5A","FRMD4A"
"cg15874425","cg20502039","CpG-CpG",1.51339515441021,"RTN1","SLC25A13"
"cg03621841","cg12472351","CpG-CpG",1.5131660139757,"ZNF423","COL11A2"
"cg17531430","cg23866687","CpG-CpG",1.51294578230984,"BIN1","MAML2"
"cg04468081","cg06144920","CpG-CpG",1.51288689814193,"MCF2L2","TOX3"
"cg19381811","cg14289852","CpG-CpG",1.51286766311875,"UBA7","PTPRN2"
"cg20862860","cg11257935","CpG-CpG",1.51276083426013,"TSSC1","CNOT8"
"cg14794936","cg11970797","CpG-CpG",1.51249945841643,"LDB3","CRYL1"
"cg13711238","cg06234051","CpG-CpG",1.51244162818682,"FAM110B","SOX9"
"cg10335067","cg14787753","CpG-CpG",1.51227214888389,"WDR89","STK39"
"cg04849985","cg16083711","CpG-CpG",1.51205894617471,"GNG12","GRIN2B"
"cg02067585","cg21727276","CpG-CpG",1.51162942922214,"ATP11A","DBNDD2"
"cg08571020","cg15851882","CpG-CpG",1.51148514864276,"C10orf62","MYO1E"
"cg18180230","cg08370787","CpG-CpG",1.51138790230013,"SFRS2B","ADRB2"
"cg10351284","cg06234051","CpG-CpG",1.51134977473449,"MTSS1","SOX9"
"cg21149266","cg11918049","CpG-CpG",1.51107062860758,"FAM63B","MAP4K4"
"cg02812487","cg06063519","CpG-CpG",1.51084983941077,"AACS","IGF1R"
"cg02632490","cg06223834","CpG-CpG",1.51084287804725,"MIR346","ADCY9"
"cg07026882","cg05668351","CpG-CpG",1.51071705765794,"ATP11A","CTNNA3"
"cg22193385","cg06702726","CpG-CpG",1.51071175473037,"KRT7","TPMT"
"cg06111374","cg10645314","CpG-CpG",1.51059730271491,"GRIN2B","ALLC"
"cg15224291","cg22022671","CpG-CpG",1.51035697967174,"MBP","EDIL3"
"cg19961800","cg15668468","CpG-CpG",1.51033140035238,"SYT16","VAX1"
"cg00497472","cg17424433","CpG-CpG",1.51022807217069,"GAK","CLCA2"
"cg22502450","cg24873410","CpG-CpG",1.51008035084664,"H1FOO","RPS6KA2"
"cg13921308","cg18693822","CpG-CpG",1.51006346072546,"PROX1","VOPP1"
"cg11464571","cg20502039","CpG-CpG",1.50987305208517,"GNAI1","SLC25A13"
"cg11458533","cg00246969","CpG-CpG",1.50984906357505,"SND1","STK24"
"cg21149266","cg00765686","CpG-CpG",1.50910886725277,"FAM63B","NHS"
"cg17140299","cg09354264","CpG-CpG",1.50853996271344,"TXNL1","AGAP1"
"cg11946963","cg20785674","CpG-CpG",1.50845518309542,"NCAM1","PLEKHO1"
"cg11827910","cg23815312","CpG-CpG",1.50833077785133,"PAX6","ARHGAP22"
"cg20785674","cg11523221","CpG-CpG",1.50827574276871,"PLEKHO1","BACH2"
"cg00765686","cg11601375","CpG-CpG",1.50818788284851,"NHS","KRT6B"
"cg25874782","cg26607103","CpG-CpG",1.50806336415603,"NSMAF","ANK3"
"cg13711238","cg24587400","CpG-CpG",1.50801180665871,"FAM110B","BIN1"
"cg18180230","cg15874425","CpG-CpG",1.5080060483432,"SFRS2B","RTN1"
"cg16616765","cg16001422","CpG-CpG",1.50778109276304,"HECW2","PLEC1"
"cg10876863","cg19462022","CpG-CpG",1.50773777584821,"TFB1M","RASA3"
"cg05556923","cg13508949","CpG-CpG",1.50750661342879,"PDGFA","KLHL2"
"cg00701918","cg22255773","CpG-CpG",1.50725635841633,"RPTOR","DPP6"
"cg09217215","cg10351284","CpG-CpG",1.50721476019842,"PAX6","MTSS1"
"cg11082691","cg14501977","CpG-CpG",1.50712619934495,"TNFRSF19","CCDC92"
"cg06223834","cg22549545","CpG-CpG",1.50679442473345,"ADCY9","RPS6KA2"
"cg19758859","cg11257935","CpG-CpG",1.50640221431547,"SASH1","CNOT8"
"cg01784548","cg24993990","CpG-CpG",1.50620386291192,"RAC1","CSRNP3"
"cg09228833","cg11740348","CpG-CpG",1.50619517660503,"ZNF217","INPP5A"
"cg10876863","cg21583016","CpG-CpG",1.50568187073204,"TFB1M","CAMTA1"
"cg04849985","cg06063519","CpG-CpG",1.50538811033892,"GNG12","IGF1R"
"cg24567464","cg13831540","CpG-CpG",1.50536654548617,"DBNDD2","MESTIT1"
"cg09216670","cg04020590","CpG-CpG",1.50531207632161,"PIP4K2A","GRTP1"
"cg18180230","cg24873410","CpG-CpG",1.50527539611702,"SFRS2B","RPS6KA2"
"cg23866687","cg23460943","CpG-CpG",1.50526645074735,"MAML2","SCARB1"
"cg13676902","cg25282951","CpG-CpG",1.50509091637838,"ZMIZ1","KIAA1026"
"cg25006077","cg05099464","CpG-CpG",1.50488972161619,"MBNL1","ARHGEF12"
"cg13711238","cg27287823","CpG-CpG",1.50475671986192,"FAM110B","CUGBP2"
"cg14009912","cg25037165","CpG-CpG",1.50475022044003,"SHC3","TEAD1"
"cg13508949","cg15668468","CpG-CpG",1.50474062031114,"KLHL2","VAX1"
"cg04938549","cg22476027","CpG-CpG",1.50473199333949,"PAX6","NR2E1"
"cg19389468","cg05526036","CpG-CpG",1.50441060485986,"HMG20A","TBCE"
"cg27107893","cg01198184","CpG-CpG",1.50437976578125,"NR3C1","CDC42BPB"
"cg10876863","cg03743981","CpG-CpG",1.50392580074474,"TFB1M","C19orf47"
"cg07645529","cg22476027","CpG-CpG",1.50364464390914,"TMTC4","NR2E1"
"cg17424433","cg09354264","CpG-CpG",1.50360429054797,"CLCA2","AGAP1"
"cg07026882","cg14794936","CpG-CpG",1.50356522543914,"ATP11A","LDB3"
"cg15224291","cg27107893","CpG-CpG",1.5034921406415,"MBP","NR3C1"
"cg00305774","cg01198184","CpG-CpG",1.50332728792522,"TMEM88B","CDC42BPB"
"cg05058069","cg08826152","CpG-CpG",1.5031768385272,"BANP","ADORA2B"
"cg20785674","cg24682512","CpG-CpG",1.50309593053439,"PLEKHO1","GRM3"
"cg11918049","cg16929139","CpG-CpG",1.50307303086105,"MAP4K4","RNF125"
"cg22022671","cg12511929","CpG-CpG",1.50293599727144,"EDIL3","LRRC43"
"cg26344024","cg11601375","CpG-CpG",1.50289074761458,"FOXP1","KRT6B"
"cg13711238","cg23978242","CpG-CpG",1.50288572036443,"FAM110B","DIP2C"
"cg09929879","cg06848487","CpG-CpG",1.50232873932984,"DIP2C","ABLIM1"
"cg11458533","cg25282951","CpG-CpG",1.50230085661893,"SND1","KIAA1026"
"cg06294954","cg18069268","CpG-CpG",1.5021220602178,"CUX1","NUAK1"
"cg25282951","cg12567635","CpG-CpG",1.50197692908336,"KIAA1026","SYNJ2"
"cg02969422","cg00269140","CpG-CpG",1.50197661678586,"KIAA1244","GRM3"
"cg12308391","cg08304084","CpG-CpG",1.50195974934964,"NCAM1","SALL1"
"cg05374809","cg03805182","CpG-CpG",1.50185120399259,"C14orf23","ZFHX3"
"cg24587400","cg09559196","CpG-CpG",1.50170465325114,"BIN1","TIGD6"
"cg10729426","cg21114429","CpG-CpG",1.50151581433909,"ZNF549","C14orf138"
"cg23090824","cg24682512","CpG-CpG",1.50106570936425,"PDE7B","GRM3"
"cg08931917","cg04209913","CpG-CpG",1.50087404250152,"GRIN2B","GDNF"
"cg10645314","cg12435059","CpG-CpG",1.50070287682077,"ALLC","GOLGA4"
"cg02067585","cg22950111","CpG-CpG",1.50066884196629,"ATP11A","SDCCAG8"
"cg08571020","cg12567635","CpG-CpG",1.5006675655602,"C10orf62","SYNJ2"
"cg05183646","cg09101894","CpG-CpG",1.50063262518507,"SGK1","PIK3R1"
"cg17797848","cg16897216","CpG-CpG",1.50036924588566,"MYBPHL","HSD11B1"
"cg24102700","cg06287775","CpG-CpG",1.50021545301717,"C17orf85","FOXK1"
"cg00497472","cg12567635","CpG-CpG",1.50000312403587,"GAK","SYNJ2"
"cg19758859","cg19381811","CpG-CpG",1.4999384042792,"SASH1","UBA7"
"cg07660750","cg24993990","CpG-CpG",1.49962475719962,"PAX6","CSRNP3"
"cg11672338","cg06234051","CpG-CpG",1.49961356498814,"DIP2C","SOX9"
"cg11918049","cg18812058","CpG-CpG",1.49943899332078,"MAP4K4","SAMD12"
"cg26681770","cg22549545","CpG-CpG",1.49920322979685,"PMEPA1","RPS6KA2"
"cg13411923","cg09591867","CpG-CpG",1.49883632397029,"WDR66","AATK"
"cg08614334","cg06234051","CpG-CpG",1.49874105017234,"ACCN4","SOX9"
"cg25017994","cg19549898","CpG-CpG",1.4985865313687,"MOG","PLEKHH1"
"cg08199056","cg10900313","CpG-CpG",1.49857511799734,"PAX6","SH3D19"
"cg06294954","cg02589899","CpG-CpG",1.49852800777506,"CUX1","MOG"
"cg04468081","cg18722124","CpG-CpG",1.49834140133145,"MCF2L2","ZNF536"
"cg17140299","cg12546981","CpG-CpG",1.49826793095732,"TXNL1","TAAR6"
"cg21049501","cg23815312","CpG-CpG",1.49798968195146,"SOX9","ARHGAP22"
"cg09216670","cg10351284","CpG-CpG",1.4978949463088,"PIP4K2A","MTSS1"
"cg04020590","cg04545636","CpG-CpG",1.49785955050457,"GRTP1","CUGBP2"
"cg01904243","cg27107893","CpG-CpG",1.49778860865892,"C14orf43","NR3C1"
"cg27287823","cg10351284","CpG-CpG",1.4977492317296,"CUGBP2","MTSS1"
"cg03621841","cg06287775","CpG-CpG",1.497709547244,"ZNF423","FOXK1"
"cg02067585","cg24824686","CpG-CpG",1.49753015661962,"ATP11A","PTPRE"
"cg04849985","cg18961064","CpG-CpG",1.4974002195698,"GNG12","CARKD"
"cg06063519","cg13508949","CpG-CpG",1.49724937208949,"IGF1R","KLHL2"
"cg20981848","cg03805182","CpG-CpG",1.49694993253802,"BTBD3","ZFHX3"
"cg11464571","cg20603543","CpG-CpG",1.49665883081561,"GNAI1","TFB1M"
"cg06287775","cg14177914","CpG-CpG",1.49659870910167,"FOXK1","C1orf61"
"cg06223834","cg11918049","CpG-CpG",1.49598675531014,"ADCY9","MAP4K4"
"cg13921308","cg22950111","CpG-CpG",1.49591513957012,"PROX1","SDCCAG8"
"cg24004665","cg09101894","CpG-CpG",1.49510103558934,"SGMS1","PIK3R1"
"cg02203420","cg21114429","CpG-CpG",1.49472665794932,"SLC24A2","C14orf138"
"cg04020590","cg10900313","CpG-CpG",1.49471067311125,"GRTP1","SH3D19"
"cg07172755","cg04105597","CpG-CpG",1.49453107160761,"MYST4","ELK4"
"cg15773893","cg16929139","CpG-CpG",1.49400333107136,"DOCK10","RNF125"
"cg19381811","cg06848487","CpG-CpG",1.49364934600206,"UBA7","ABLIM1"
"cg11231740","cg05598246","CpG-CpG",1.49363379617251,"ARFGEF1","MOG"
"cg18405140","cg22476027","CpG-CpG",1.49339366976151,"STK11","NR2E1"
"cg03805182","cg26244646","CpG-CpG",1.49311418775391,"ZFHX3","BCAS3"
"cg21598067","cg18812058","CpG-CpG",1.4930052634142,"PSD3","SAMD12"
"cg23866687","cg25365990","CpG-CpG",1.49291015935655,"MAML2","LDB3"
"cg06848487","cg27107893","CpG-CpG",1.49265252185103,"ABLIM1","NR3C1"
"cg04426802","cg20637405","CpG-CpG",1.49253679081854,"FAM53B","TAF8"
"cg08903077","cg02067585","CpG-CpG",1.49230235794998,"ZZEF1","ATP11A"
"cg08614334","cg24993990","CpG-CpG",1.49169836708775,"ACCN4","CSRNP3"
"cg08931917","cg16929139","CpG-CpG",1.49167762166819,"GRIN2B","RNF125"
"cg00305774","cg15773893","CpG-CpG",1.49166002119512,"TMEM88B","DOCK10"
"cg04468081","cg06111374","CpG-CpG",1.4916434580226,"MCF2L2","GRIN2B"
"cg16628188","cg10378325","CpG-CpG",1.49162530185969,"ATP11A","CLCA2"
"cg07172755","cg21002223","CpG-CpG",1.49120859863355,"MYST4","MFHAS1"
"cg05598246","cg21002223","CpG-CpG",1.49100854129157,"MOG","MFHAS1"
"cg04020590","cg11257935","CpG-CpG",1.49092871783205,"GRTP1","CNOT8"
"cg20532937","cg19027424","CpG-CpG",1.4909009960393,"FRMD4A","SH3PXD2B"
"cg09224689","cg22022671","CpG-CpG",1.49079774917275,"PAX6","EDIL3"
"cg04105597","cg07891862","CpG-CpG",1.49042331761433,"ELK4","PTK2"
"cg11946963","cg09591867","CpG-CpG",1.4901962726738,"NCAM1","AATK"
"cg27383562","cg17531430","CpG-CpG",1.49007381259552,"TFB1M","BIN1"
"cg06728055","cg22255773","CpG-CpG",1.48978699934016,"WWTR1","DPP6"
"cg13221107","cg16001422","CpG-CpG",1.48939989319629,"KRT6B","PLEC1"
"cg12472351","cg15773893","CpG-CpG",1.48918403939757,"COL11A2","DOCK10"
"cg07026882","cg06287775","CpG-CpG",1.48906743419042,"ATP11A","FOXK1"
"cg06754557","cg02536263","CpG-CpG",1.48895041057405,"STK39","PLXDC2"
"cg27383562","cg18395354","CpG-CpG",1.4887026324688,"TFB1M","SDK1"
"cg16628188","cg13921308","CpG-CpG",1.48804301154419,"ATP11A","PROX1"
"cg12813797","cg26147269","CpG-CpG",1.48792915973808,"TAAR6","HDAC11"
"cg11672338","cg02011981","CpG-CpG",1.48784900355453,"DIP2C","CTTN"
"cg09217215","cg12567635","CpG-CpG",1.48778949280941,"PAX6","SYNJ2"
"cg04426802","cg13939297","CpG-CpG",1.48776288180867,"FAM53B","HCFC2"
"cg19758859","cg24631609","CpG-CpG",1.48724401727914,"SASH1","NCOR2"
"cg21727276","cg10087036","CpG-CpG",1.48689493058216,"DBNDD2","ITPRIPL2"
"cg12546981","cg12511929","CpG-CpG",1.48613765808472,"TAAR6","LRRC43"
"cg18180230","cg07891862","CpG-CpG",1.48606729902442,"SFRS2B","PTK2"
"cg02812487","cg20477160","CpG-CpG",1.48602648085595,"AACS","SH3BP4"
"cg09231673","cg08583277","CpG-CpG",1.48583333753392,"DEPDC7","ANKRD11"
"cg11946963","cg04020590","CpG-CpG",1.48579106231516,"NCAM1","GRTP1"
"cg24004665","cg27107893","CpG-CpG",1.48559306107123,"SGMS1","NR3C1"
"cg10749994","cg04126956","CpG-CpG",1.48540132392519,"DNMT3A","TRAPPC9"
"cg04938549","cg01784548","CpG-CpG",1.48501906056255,"PAX6","RAC1"
"cg04838832","cg04545636","CpG-CpG",1.48491337233298,"ADAMTS14","CUGBP2"
"cg17140299","cg14501977","CpG-CpG",1.48453877328896,"TXNL1","CCDC92"
"cg26696870","cg20981848","CpG-CpG",1.4844861687262,"BAIAP2","BTBD3"
"cg07172755","cg06287775","CpG-CpG",1.48404943292653,"MYST4","FOXK1"
"cg20981848","cg25874782","CpG-CpG",1.48378720562941,"BTBD3","NSMAF"
"cg09216670","cg12186771","CpG-CpG",1.48372515939105,"PIP4K2A","MTMR7"
"cg04426802","cg11223184","CpG-CpG",1.48310588755537,"FAM53B","ANKRD44"
"cg11724557","cg26295272","CpG-CpG",1.48282245174585,"C14orf80","FLNB"
"cg27111053","cg12435059","CpG-CpG",1.48260146991706,"CADPS","GOLGA4"
"cg17424433","cg22255773","CpG-CpG",1.4825070970838,"CLCA2","DPP6"
"cg17242574","cg18961064","CpG-CpG",1.48241758548702,"MOG","CARKD"
"cg03805182","cg15668468","CpG-CpG",1.48235671521595,"ZFHX3","VAX1"
"cg22821358","cg00246969","CpG-CpG",1.48206638999478,"MIR181B1","STK24"
"cg20059012","cg18537383","CpG-CpG",1.48188117221967,"RARG","MCPH1"
"cg13711238","cg24004665","CpG-CpG",1.48182742770135,"FAM110B","SGMS1"
"cg11724557","cg08571020","CpG-CpG",1.48177290237707,"C14orf80","C10orf62"
"cg02203420","cg18812058","CpG-CpG",1.48144486035051,"SLC24A2","SAMD12"
"cg13921308","cg08931917","CpG-CpG",1.48133685902093,"PROX1","GRIN2B"
"cg11946963","cg04849985","CpG-CpG",1.48081407422285,"NCAM1","GNG12"
"cg27383562","cg00950947","CpG-CpG",1.48066153214653,"TFB1M","DIP2C"
"cg02067585","cg26738530","CpG-CpG",1.48016674242476,"ATP11A","THSD4"
"cg26366091","cg10378325","CpG-CpG",1.47992432468053,"CHI3L2","CLCA2"
"cg14009912","cg01879893","CpG-CpG",1.47982305705736,"SHC3","PON1"
"cg12546981","cg10087036","CpG-CpG",1.47971667447711,"TAAR6","ITPRIPL2"
"cg13221107","cg25841625","CpG-CpG",1.47926850205956,"KRT6B","SCARB2"
"cg22688241","cg10378325","CpG-CpG",1.47898390282765,"KIAA0748","CLCA2"
"cg09216670","cg24873410","CpG-CpG",1.47886381722719,"PIP4K2A","RPS6KA2"
"cg09929879","cg03743981","CpG-CpG",1.47873598052596,"DIP2C","C19orf47"
"cg04468081","cg13770573","CpG-CpG",1.47858582088675,"MCF2L2","AGAP1"
"cg02067585","cg08170837","CpG-CpG",1.47854225331552,"ATP11A","RYBP"
"cg27302645","cg13939297","CpG-CpG",1.47832159651653,"MAPKBP1","HCFC2"
"cg01931994","cg19690879","CpG-CpG",1.47830495120195,"FAM5B","TM2D3"
"cg05556923","cg25841625","CpG-CpG",1.47828330690788,"PDGFA","SCARB2"
"cg09217215","cg23460943","CpG-CpG",1.47808850730633,"PAX6","SCARB1"
"cg02812487","cg08826152","CpG-CpG",1.47807945629233,"AACS","ADORA2B"
"cg03182620","cg11918049","CpG-CpG",1.47791736005161,"DIP2C","MAP4K4"
"cg19549898","cg12511929","CpG-CpG",1.47746663163337,"PLEKHH1","LRRC43"
"cg22400166","cg03070236","CpG-CpG",1.47739183340428,"C14orf23","ADCY9"
"cg25017994","cg14105458","CpG-CpG",1.47721590771664,"MOG","ABCA2"
"cg04849985","cg25527882","CpG-CpG",1.47718605705881,"GNG12","TFEB"
"cg05183646","cg10729426","CpG-CpG",1.47714387195406,"SGK1","ZNF549"
"cg01784548","cg20502039","CpG-CpG",1.47709824597244,"RAC1","SLC25A13"
"cg02067585","cg06223834","CpG-CpG",1.47690829672108,"ATP11A","ADCY9"
"cg24394819","cg07660750","CpG-CpG",1.47673367055684,"RPTOR","PAX6"
"cg05058069","cg08110693","CpG-CpG",1.4763271457892,"BANP","PXT1"
"cg21598067","cg10335067","CpG-CpG",1.47613752674149,"PSD3","WDR89"
"cg02011981","cg11247129","CpG-CpG",1.47605683895072,"CTTN","KLHL32"
"cg24587400","cg26116551","CpG-CpG",1.47575803035075,"BIN1","ZNF536"
"cg25017994","cg11458533","CpG-CpG",1.47556753074232,"MOG","SND1"
"cg02969422","cg24993990","CpG-CpG",1.47537178552037,"KIAA1244","CSRNP3"
"cg23978242","cg08110693","CpG-CpG",1.47527923232489,"DIP2C","PXT1"
"cg17531430","cg04545636","CpG-CpG",1.47477541323112,"BIN1","CUGBP2"
"cg00765686","cg11247129","CpG-CpG",1.47438391312098,"NHS","KLHL32"
"cg19389468","cg01198184","CpG-CpG",1.47408566110517,"HMG20A","CDC42BPB"
"cg14794936","cg10900313","CpG-CpG",1.47394090016852,"LDB3","SH3D19"
"cg17402907","cg16929139","CpG-CpG",1.47391780286736,"KCNQ1","RNF125"
"cg13282971","cg10610648","CpG-CpG",1.47380750570499,"AHNAK","FBXO18"
"cg13711238","cg22193385","CpG-CpG",1.47370376928981,"FAM110B","KRT7"
"cg10749994","cg09559196","CpG-CpG",1.47356386049352,"DNMT3A","TIGD6"
"cg17402907","cg08597682","CpG-CpG",1.47338846526121,"KCNQ1","OPALIN"
"cg17402907","cg10645314","CpG-CpG",1.47333040608647,"KCNQ1","ALLC"
"cg16937168","cg11970797","CpG-CpG",1.47289990529971,"SNED1","CRYL1"
"cg18405140","cg16001422","CpG-CpG",1.47283453145626,"STK11","PLEC1"
"cg03472898","cg24682512","CpG-CpG",1.47277356620727,"C14orf23","GRM3"
"cg21149266","cg26681770","CpG-CpG",1.47274246858616,"FAM63B","PMEPA1"
"cg15773893","cg04187939","CpG-CpG",1.47270693481018,"DOCK10","AFF3"
"cg04426802","cg17797848","CpG-CpG",1.47227759092076,"FAM53B","MYBPHL"
"cg24587400","cg17797848","CpG-CpG",1.47223721804816,"BIN1","MYBPHL"
"cg08614334","cg01931994","CpG-CpG",1.47220356916202,"ACCN4","FAM5B"
"cg09224689","cg06754557","CpG-CpG",1.47182479316287,"PAX6","STK39"
"cg00701918","cg04020590","CpG-CpG",1.47177652270212,"RPTOR","GRTP1"
"cg10645314","cg27107893","CpG-CpG",1.47138091492627,"ALLC","NR3C1"
"cg12813797","cg24567464","CpG-CpG",1.47112801916971,"TAAR6","DBNDD2"
"cg21727276","cg23460943","CpG-CpG",1.47090345936134,"DBNDD2","SCARB1"
"cg09231673","cg16616765","CpG-CpG",1.47075834864063,"DEPDC7","HECW2"
"cg06754557","cg12186771","CpG-CpG",1.47065474436172,"STK39","MTMR7"
"cg02969422","cg25282951","CpG-CpG",1.47039664645165,"KIAA1244","KIAA1026"
"cg00305774","cg11587635","CpG-CpG",1.47029468766296,"TMEM88B","MAG"
"cg06223834","cg13794318","CpG-CpG",1.47029250741511,"ADCY9","FAM108B1"
"cg26244646","cg00246969","CpG-CpG",1.47006589367862,"BCAS3","STK24"
"cg13277939","cg18693822","CpG-CpG",1.47005721775598,"CTAGE5","VOPP1"
"cg05058069","cg13939297","CpG-CpG",1.47001737439644,"BANP","HCFC2"
"cg11740348","cg12620935","CpG-CpG",1.46943345164904,"INPP5A","ARL15"
