"Source","Target","Type","Weight"
"cg10749924","cg20532937","CpG-CpG",1.55897330800525
"cg14230256","cg26147269","CpG-CpG",1.55896469955307
"cg00132888","cg12143118","CpG-CpG",1.55889449964
"cg01704854","cg00659970","CpG-CpG",1.5588924026879
"cg18644052","cg22255773","CpG-CpG",1.55882764474458
"cg17718545","cg22521320","CpG-CpG",1.55880490231807
"cg12546981","cg17012665","CpG-CpG",1.55875256962628
"cg14259255","cg00493363","CpG-CpG",1.55873234845336
"cg21416069","cg22609908","CpG-CpG",1.55873139983871
"cg04102296","cg10749924","CpG-CpG",1.55870497402497
"cg05456909","cg05069950","CpG-CpG",1.55864925389404
"cg10729426","cg05245416","CpG-CpG",1.55863696722045
"cg11672338","cg00701918","CpG-CpG",1.5586052422321
"cg03857931","cg24567464","CpG-CpG",1.55860039164103
"cg07026882","cg20517846","CpG-CpG",1.55859212031327
"cg08614334","cg00472908","CpG-CpG",1.55858863794039
"cg12186771","cg01887322","CpG-CpG",1.55852059065514
"cg14208090","cg14794936","CpG-CpG",1.55851193546129
"cg22210652","cg04155024","CpG-CpG",1.55848055204878
"cg11827910","cg01449103","CpG-CpG",1.55844352189412
"cg02407647","cg25563772","CpG-CpG",1.55842055058589
"cg11106946","cg10610648","CpG-CpG",1.55841819197419
"cg03426600","cg13676902","CpG-CpG",1.55837686945183
"cg11963452","cg01904243","CpG-CpG",1.55837477479984
"cg12163314","cg03973516","CpG-CpG",1.55837007614814
"cg27591078","cg25768273","CpG-CpG",1.55835445801836
"cg01649713","cg17421626","CpG-CpG",1.55835359025161
"cg07351894","cg05058069","CpG-CpG",1.55832923167285
"cg10538369","cg23599408","CpG-CpG",1.55830335065911
"cg11261283","cg16001422","CpG-CpG",1.55829908709334
"cg15968539","cg00872256","CpG-CpG",1.55829774717988
"cg26875515","cg03805182","CpG-CpG",1.55829321174135
"cg05884086","cg27111053","CpG-CpG",1.55825686709891
"cg16313485","cg10119989","CpG-CpG",1.55824064115468
"cg03380349","cg09858955","CpG-CpG",1.55819708281859
"cg16089792","cg10477755","CpG-CpG",1.55818596903076
"cg24656269","cg12966202","CpG-CpG",1.55817417951653
"cg10623600","cg22209723","CpG-CpG",1.55815609311339
"cg23879973","cg08370787","CpG-CpG",1.55814271026892
"cg16513334","cg22597914","CpG-CpG",1.55813251999219
"cg06680429","cg04838832","CpG-CpG",1.55812452975919
"cg00756560","cg07558734","CpG-CpG",1.55812019312009
"cg26875515","cg27133496","CpG-CpG",1.55811446280983
"cg10623600","cg23925455","CpG-CpG",1.55809322551755
"cg10351284","cg14060176","CpG-CpG",1.55808143706409
"cg11594887","cg24803059","CpG-CpG",1.55804585101653
"cg10546270","cg22821358","CpG-CpG",1.55803829837621
"cg04545636","cg08110693","CpG-CpG",1.55803271919164
"cg24260019","cg25967384","CpG-CpG",1.55800926527091
"cg03028721","cg07223952","CpG-CpG",1.5579932120161
"cg21288507","cg18959616","CpG-CpG",1.55794941044971
"cg24260019","cg10851648","CpG-CpG",1.55790181494907
"cg10749994","cg14500211","CpG-CpG",1.55789742129992
"cg03024979","cg20532937","CpG-CpG",1.55787990247353
"cg24301250","cg13841248","CpG-CpG",1.55786622614196
"cg22597914","cg14035730","CpG-CpG",1.55786373225874
"cg21149266","cg06848487","CpG-CpG",1.55783646191192
"cg20311092","cg20785674","CpG-CpG",1.55781703339211
"cg13770573","cg12248457","CpG-CpG",1.55780938985496
"cg22597914","cg19481954","CpG-CpG",1.55779952631121
"cg09559196","cg07323924","CpG-CpG",1.557796294612
"cg03511437","cg15773893","CpG-CpG",1.55779069596687
"cg07115148","cg03336208","CpG-CpG",1.55778655884556
"cg25282951","cg15809542","CpG-CpG",1.55778534241148
"cg27133496","cg19481954","CpG-CpG",1.55775423556935
"cg01425836","cg26986871","CpG-CpG",1.55772015613465
"cg15224291","cg08370787","CpG-CpG",1.55770444981537
"cg27198899","cg02051378","CpG-CpG",1.55768810954506
"cg02362017","cg04170325","CpG-CpG",1.55768104384647
"cg18579796","cg17876463","CpG-CpG",1.55763504099954
"cg03472898","cg01314530","CpG-CpG",1.55759889002309
"cg22549545","cg19563670","CpG-CpG",1.55757263094343
"cg14556646","cg19462022","CpG-CpG",1.55756141014523
"cg14105458","cg11601375","CpG-CpG",1.55755899635766
"cg06726406","cg22549545","CpG-CpG",1.55754969522822
"cg15938795","cg07173118","CpG-CpG",1.55753711613658
"cg11397668","cg12143118","CpG-CpG",1.55752780838115
"cg20988587","cg01704854","CpG-CpG",1.55749448399226
"cg10623600","cg10982635","CpG-CpG",1.55744284767463
"cg10546270","cg25967384","CpG-CpG",1.55740235026397
"cg07645529","cg02660161","CpG-CpG",1.5573392201594
"cg03492850","cg04567513","CpG-CpG",1.55731137774142
"cg01314530","cg14639704","CpG-CpG",1.55729294034615
"cg03336208","cg05023809","CpG-CpG",1.55726773216569
"cg09858955","cg10923428","CpG-CpG",1.55725535089648
"cg13609306","cg21002223","CpG-CpG",1.55724007652404
"cg17402907","cg06702726","CpG-CpG",1.5572255520219
"cg04250194","cg10351284","CpG-CpG",1.55721542264626
"cg17138624","cg23150827","CpG-CpG",1.55721099685455
"cg14556646","cg07440017","CpG-CpG",1.55717303142657
"cg11946963","cg10838368","CpG-CpG",1.55716943545247
"cg10749994","cg26676413","CpG-CpG",1.55716357035948
"cg27591078","cg12546981","CpG-CpG",1.55715530676545
"cg07108579","cg03426600","CpG-CpG",1.55715315778232
"cg10749924","cg08543244","CpG-CpG",1.55711436535109
"cg04365878","cg23969297","CpG-CpG",1.5570978774279
"cg11223184","cg23460943","CpG-CpG",1.55707272482398
"cg08170837","cg08810107","CpG-CpG",1.5570533356285
"cg00765686","cg00915507","CpG-CpG",1.55705314519429
"cg03396323","cg05700704","CpG-CpG",1.55702910969133
"cg22234930","cg17083583","CpG-CpG",1.55700268152467
"cg11724557","cg06200397","CpG-CpG",1.55698772811905
"cg20587625","cg24088496","CpG-CpG",1.55697380369665
"cg07108913","cg03819192","CpG-CpG",1.55697309923018
"cg14848333","cg11957516","CpG-CpG",1.55695732606703
"cg03336208","cg17164401","CpG-CpG",1.55692349365455
"cg13676902","cg00872256","CpG-CpG",1.55691339313226
"cg02632490","cg04647098","CpG-CpG",1.55690280736518
"cg10581898","cg13349787","CpG-CpG",1.5568682216858
"cg00520057","cg18959616","CpG-CpG",1.55684463530711
"cg22476027","cg00086869","CpG-CpG",1.55678912474477
"cg18158855","cg16305018","CpG-CpG",1.55676794820477
"cg13711238","cg21743623","CpG-CpG",1.55675879709081
"cg27107893","cg15938795","CpG-CpG",1.55675507108475
"cg04126956","cg09101894","CpG-CpG",1.55673668166607
"cg03492850","cg12620935","CpG-CpG",1.55670723443006
"cg02203420","cg12605168","CpG-CpG",1.55669861897118
"cg22371961","cg21963178","CpG-CpG",1.55669626948619
"cg11594887","cg20901175","CpG-CpG",1.55667222051537
"cg14556646","cg05456909","CpG-CpG",1.55665446818476
"cg14848333","cg27111053","CpG-CpG",1.55665046857075
"cg18065464","cg15869322","CpG-CpG",1.55660002279962
"cg04838832","cg04849985","CpG-CpG",1.55659408576855
"cg03498987","cg12813797","CpG-CpG",1.55658807451845
"cg10721278","cg27107893","CpG-CpG",1.55655021724176
"cg01400411","cg17424433","CpG-CpG",1.5565235660737
"cg23190164","cg13633871","CpG-CpG",1.55652316180867
"cg19448365","cg16929139","CpG-CpG",1.55651981372877
"cg16302962","cg12620935","CpG-CpG",1.55651750141083
"cg14087715","cg07316873","CpG-CpG",1.55646554658323
"cg06080121","cg22210652","CpG-CpG",1.55642224975288
"cg21532512","cg21902966","CpG-CpG",1.55633381486713
"cg27530799","cg04209913","CpG-CpG",1.55632531164092
"cg09999560","cg24631609","CpG-CpG",1.55631973788717
"cg18077652","cg02549466","CpG-CpG",1.55631628155659
"cg00762354","cg17424433","CpG-CpG",1.55631160398674
"cg26174807","cg26147269","CpG-CpG",1.55631093796699
"cg21669226","cg14772684","CpG-CpG",1.55630987653065
"cg10749924","cg24260019","CpG-CpG",1.55630302859621
"cg10749994","cg27530799","CpG-CpG",1.55629443814131
"cg19462022","cg26607103","CpG-CpG",1.55623694559225
"cg04102296","cg20828032","CpG-CpG",1.55623000111155
"cg10655534","cg10538369","CpG-CpG",1.55622173239197
"cg16313485","cg27136869","CpG-CpG",1.55619647250706
"cg07811246","cg11257935","CpG-CpG",1.55618959610129
"cg10387912","cg13712627","CpG-CpG",1.55618208500622
"cg02969422","cg01704854","CpG-CpG",1.55614086718742
"cg05183646","cg12167803","CpG-CpG",1.55612379576905
"cg22954978","cg06728055","CpG-CpG",1.55611923076231
"cg06575249","cg17722012","CpG-CpG",1.55605876697359
"cg11963452","cg03243118","CpG-CpG",1.55604616260996
"cg00701918","cg18644052","CpG-CpG",1.55603292831651
"cg27133496","cg14241894","CpG-CpG",1.55601690261605
"cg13940104","cg20405754","CpG-CpG",1.55601512688771
"cg05058069","cg04740831","CpG-CpG",1.55600807325546
"cg25282951","cg20452141","CpG-CpG",1.55599617059206
"cg02632490","cg01449103","CpG-CpG",1.55597017230673
"cg16594663","cg13165840","CpG-CpG",1.5559192245953
"cg00305774","cg10749924","CpG-CpG",1.55590845574835
"cg16349093","cg15455536","CpG-CpG",1.55589161243491
"cg18579796","cg06783058","CpG-CpG",1.55585672111963
"cg03857931","cg07564444","CpG-CpG",1.55584008305835
"cg00756178","cg10804254","CpG-CpG",1.55583313020747
"cg09231673","cg01602666","CpG-CpG",1.55582720337889
"cg14848333","cg05023809","CpG-CpG",1.5558145241283
"cg14918582","cg00132888","CpG-CpG",1.55579201247458
"cg00999904","cg20707969","CpG-CpG",1.55578181369262
"cg24008619","cg00054948","CpG-CpG",1.55575211621435
"cg18961064","cg23004070","CpG-CpG",1.55572932417644
"cg24057263","cg00950947","CpG-CpG",1.55572782580526
"cg10749994","cg09858955","CpG-CpG",1.55567916448406
"cg18065464","cg16279624","CpG-CpG",1.55564551783218
"cg17125583","cg22476027","CpG-CpG",1.55562964267875
"cg06726406","cg10403753","CpG-CpG",1.55562359583732
"cg22923154","cg21114429","CpG-CpG",1.55560917633484
"cg26124780","cg20452141","CpG-CpG",1.55560265806097
"cg02357623","cg03776176","CpG-CpG",1.55556635163486
"cg22209723","cg07026882","CpG-CpG",1.55555146903863
"cg20988291","cg15039797","CpG-CpG",1.55554662887864
"cg05183646","cg06783058","CpG-CpG",1.55554094149806
"cg20571213","cg08968362","CpG-CpG",1.555497881459
"cg24102700","cg15039797","CpG-CpG",1.55547893302364
"cg14556646","cg16703220","CpG-CpG",1.55546049166225
"cg20452141","cg23460943","CpG-CpG",1.55544652118207
"cg10335067","cg15773893","CpG-CpG",1.55544101971568
"cg00224496","cg10335067","CpG-CpG",1.55543856690517
"cg16142112","cg04979639","CpG-CpG",1.55541824647263
"cg10546270","cg03506099","CpG-CpG",1.55539286509887
"cg00659970","cg02549466","CpG-CpG",1.55538196671109
"cg19396949","cg12546981","CpG-CpG",1.55537319163151
"cg03534360","cg08363235","CpG-CpG",1.55532284842247
"cg19758859","cg06203243","CpG-CpG",1.55532054437627
"cg14105458","cg12167803","CpG-CpG",1.55531178904623
"cg14455142","cg04105597","CpG-CpG",1.55530887553418
"cg22502450","cg15441535","CpG-CpG",1.55530834213185
"cg00224496","cg13282971","CpG-CpG",1.55528338308995
"cg13333913","cg01314530","CpG-CpG",1.55528054008733
"cg12567635","cg13105453","CpG-CpG",1.55525558260235
"cg02601475","cg04098263","CpG-CpG",1.555245980589
"cg14177914","cg13841248","CpG-CpG",1.5552076942738
"cg05058069","cg25172127","CpG-CpG",1.5551347114861
"cg05099464","cg15938795","CpG-CpG",1.55513117911515
"cg06676778","cg04155024","CpG-CpG",1.55510656920907
"cg10475729","cg24993990","CpG-CpG",1.55508124431188
"cg26124780","cg27591078","CpG-CpG",1.55507627064604
"cg06726406","cg09101894","CpG-CpG",1.55506234283975
"cg16937168","cg07564444","CpG-CpG",1.55505647381952
"cg00497472","cg07195211","CpG-CpG",1.55505499169937
"cg26855337","cg06728055","CpG-CpG",1.55504536700976
"cg24567464","cg22821358","CpG-CpG",1.55502491624724
"cg11464571","cg00756178","CpG-CpG",1.55502139179067
"cg07108913","cg24631609","CpG-CpG",1.55501682652846
"cg18405140","cg24088496","CpG-CpG",1.55501188918672
"cg04209913","cg19462022","CpG-CpG",1.55500749322617
"cg24635930","cg02549466","CpG-CpG",1.55498944225455
"cg06203243","cg18442992","CpG-CpG",1.5549436176394
"cg04126956","cg12546981","CpG-CpG",1.5549362913817
"cg05598246","cg22476027","CpG-CpG",1.55493221844977
"cg01044293","cg24993990","CpG-CpG",1.55493159491087
"cg02067585","cg11523221","CpG-CpG",1.55488760002415
"cg08054265","cg03743981","CpG-CpG",1.55487477297101
"cg10538369","cg11106946","CpG-CpG",1.55482171723464
"cg14848333","cg15292058","CpG-CpG",1.55478500968473
"cg09231673","cg07249433","CpG-CpG",1.55475874359202
"cg05889395","cg05668351","CpG-CpG",1.55472191673458
"cg07026882","cg07968499","CpG-CpG",1.5547186565313
"cg17140299","cg01042687","CpG-CpG",1.55470460357996
"cg26124780","cg14772684","CpG-CpG",1.55468523803239
"cg12605168","cg04844084","CpG-CpG",1.55468053823388
"cg07108579","cg00054948","CpG-CpG",1.55466991266409
"cg17989259","cg24004665","CpG-CpG",1.55466059087138
"cg15032048","cg14157461","CpG-CpG",1.55461748667727
"cg04426802","cg02891208","CpG-CpG",1.55457622383856
"cg23201812","cg19481954","CpG-CpG",1.55456064650341
"cg07508413","cg23342766","CpG-CpG",1.55445862806806
"cg03534360","cg19647096","CpG-CpG",1.55443031338865
"cg03805182","cg06575249","CpG-CpG",1.55440875676643
"cg06094386","cg23599408","CpG-CpG",1.5543904732956
"cg15791478","cg07743530","CpG-CpG",1.55436155581992
"cg11458533","cg15773893","CpG-CpG",1.55435925013698
"cg03470433","cg27642159","CpG-CpG",1.55431235580498
"cg06601071","cg10251744","CpG-CpG",1.55428042424578
"cg10487211","cg12605168","CpG-CpG",1.55426129595035
"cg06390077","cg03776176","CpG-CpG",1.55425999557661
"cg11946963","cg08614334","CpG-CpG",1.55424777071788
"cg05374809","cg11957516","CpG-CpG",1.55421577435046
"cg14971439","cg01931994","CpG-CpG",1.5541745111414
"cg07645529","cg20042412","CpG-CpG",1.55409483566524
"cg26174807","cg08304084","CpG-CpG",1.55404245488262
"cg04468081","cg22273293","CpG-CpG",1.554032761202
"cg17402907","cg20106867","CpG-CpG",1.55403204983698
"cg12167803","cg01314530","CpG-CpG",1.5540257204899
"cg09858955","cg06059360","CpG-CpG",1.55399737533238
"cg02812487","cg17936925","CpG-CpG",1.55398505666598
"cg02362017","cg06728055","CpG-CpG",1.55398017181279
"cg03653523","cg11257935","CpG-CpG",1.55395992649321
"cg11594887","cg15176543","CpG-CpG",1.55395302293406
"cg06994884","cg12408507","CpG-CpG",1.55391947687411
"cg15968539","cg27265695","CpG-CpG",1.55391223072206
"cg14335536","cg19647096","CpG-CpG",1.55388828754471
"cg19396949","cg15466854","CpG-CpG",1.55387652574948
"cg24079601","cg06994884","CpG-CpG",1.55382968191162
"cg11946963","cg23255601","CpG-CpG",1.55381501655257
"cg00165429","cg02913882","CpG-CpG",1.55380421120416
"cg19961800","cg13277939","CpG-CpG",1.55379562237518
"cg08304084","cg17083583","CpG-CpG",1.5537943834527
"cg24301250","cg07891862","CpG-CpG",1.55378547084702
"cg14035730","cg24402983","CpG-CpG",1.55377004864746
"cg02067585","cg20061296","CpG-CpG",1.5537656131776
"cg22193385","cg23866687","CpG-CpG",1.55374770472851
"cg08614334","cg12199057","CpG-CpG",1.5537319944838
"cg11672338","cg08054265","CpG-CpG",1.55371421947347
"cg09231673","cg11594887","CpG-CpG",1.55368176729854
"cg00999904","cg14888864","CpG-CpG",1.55361062829494
"cg13552681","cg06223834","CpG-CpG",1.55360625253477
"cg16703220","cg10477755","CpG-CpG",1.55358323343328
"cg07660750","cg12966202","CpG-CpG",1.55357650341985
"cg16341987","cg22502450","CpG-CpG",1.553494404346
"cg15798191","cg19462022","CpG-CpG",1.55345660289928
"cg14918582","cg10900313","CpG-CpG",1.5534387950612
"cg03024979","cg10335067","CpG-CpG",1.55343429262242
"cg02601475","cg20405754","CpG-CpG",1.55343057012917
"cg05648516","cg08304084","CpG-CpG",1.55342537933984
"cg14087715","cg10982635","CpG-CpG",1.55342088599164
"cg26124780","cg12517457","CpG-CpG",1.55339469805145
"cg21696316","cg13712627","CpG-CpG",1.55335582058328
"cg04530445","cg14639704","CpG-CpG",1.5533460958924
"cg06601071","cg10475729","CpG-CpG",1.5533118110996
"cg13921308","cg09856860","CpG-CpG",1.55328686173784
"cg09528666","cg22209723","CpG-CpG",1.55328633904181
"cg09621610","cg14680054","CpG-CpG",1.55328078344687
"cg20059012","cg03252823","CpG-CpG",1.55326663666078
"cg12143118","cg15773893","CpG-CpG",1.55324003997083
"cg00765686","cg26032513","CpG-CpG",1.55323691513489
"cg10851648","cg10351284","CpG-CpG",1.5531848484538
"cg23592392","cg11601375","CpG-CpG",1.55316150967717
"cg21002223","cg19417166","CpG-CpG",1.55313228449388
"cg16949898","cg04545636","CpG-CpG",1.55311569781436
"cg14772684","cg23600624","CpG-CpG",1.55303755090722
"cg06680429","cg08304084","CpG-CpG",1.55303176579672
"cg22169750","cg04569108","CpG-CpG",1.55301405815946
"cg21963178","cg08597682","CpG-CpG",1.55296185890677
"cg19961800","cg24803059","CpG-CpG",1.55295308102537
"cg19961800","cg00086869","CpG-CpG",1.55282009368648
"cg08810107","cg21902966","CpG-CpG",1.55281470033847
"cg08597682","cg15809542","CpG-CpG",1.55279053949174
"cg02067585","cg04567513","CpG-CpG",1.55278378971312
"cg21330896","cg21963178","CpG-CpG",1.55276630061051
"cg20106867","cg11594887","CpG-CpG",1.55274750978319
"cg03182620","cg24631609","CpG-CpG",1.55273532461764
"cg22597914","cg02536263","CpG-CpG",1.55272539126246
"cg02203420","cg04365878","CpG-CpG",1.55269271493847
"cg27133496","cg21514880","CpG-CpG",1.55268471487415
"cg22708630","cg07891862","CpG-CpG",1.55263923796141
"cg19961800","cg22954978","CpG-CpG",1.55259673368312
"cg17140299","cg16929139","CpG-CpG",1.55251843551578
"cg18722124","cg26038133","CpG-CpG",1.55250617907985
"cg18087761","cg15668468","CpG-CpG",1.55246472679454
"cg18065464","cg15441535","CpG-CpG",1.55245387992244
"cg09528666","cg20901175","CpG-CpG",1.55245200285839
"cg20707969","cg27107893","CpG-CpG",1.55244284858835
"cg14946144","cg08745506","CpG-CpG",1.55242083646795
"cg09231673","cg13928887","CpG-CpG",1.5524118138829
"cg04136379","cg25075901","CpG-CpG",1.5524011703173
"cg24656269","cg24003508","CpG-CpG",1.55238900371479
"cg08363235","cg16744803","CpG-CpG",1.55236742051327
"cg00132888","cg14230256","CpG-CpG",1.5523650773359
"cg13075279","cg10477755","CpG-CpG",1.5523120122205
"cg11724557","cg11223184","CpG-CpG",1.5522966439098
"cg13277939","cg08826152","CpG-CpG",1.55226555176872
"cg12186771","cg03243118","CpG-CpG",1.55225155198287
"cg05183646","cg15869322","CpG-CpG",1.5522238661584
"cg00115602","cg06063519","CpG-CpG",1.55221553986046
"cg04102296","cg15968539","CpG-CpG",1.55217575444155
"cg00054948","cg10797287","CpG-CpG",1.55213601621588
"cg03511437","cg24656269","CpG-CpG",1.55210928063194
"cg11464571","cg11827910","CpG-CpG",1.55206684506327
"cg20988291","cg14946295","CpG-CpG",1.55205565733993
"cg26414032","cg08199056","CpG-CpG",1.55200482002534
"cg03437140","cg10749924","CpG-CpG",1.5519702955428
"cg20377881","cg16001422","CpG-CpG",1.55196724582763
"cg00644330","cg07351894","CpG-CpG",1.55189395383828
"cg03396323","cg24993990","CpG-CpG",1.55185964423842
"cg03620587","cg08931917","CpG-CpG",1.55185634753267
"cg04426802","cg26132715","CpG-CpG",1.5518172656116
"cg24707290","cg02140384","CpG-CpG",1.55180940871112
"cg21956898","cg14105458","CpG-CpG",1.55180635587901
"cg06601071","cg26006165","CpG-CpG",1.55178387769864
"cg00520057","cg23233468","CpG-CpG",1.55176898605487
"cg23099587","cg00659970","CpG-CpG",1.55171557084775
"cg11957516","cg17936925","CpG-CpG",1.55170168483762
"cg03498987","cg08745506","CpG-CpG",1.55166952744167
"cg08511957","cg26116551","CpG-CpG",1.55166153107664
